STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),worktime,Working time,age,Age class,sex,Sex,indic_se,Structure of earnings indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2006,,797,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2010,,1011,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,AT,Austria,2014,,1387,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2002,,1917,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2006,,2112,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2010,,2560,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BE,Belgium,2014,,2990,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2002,,80,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2006,,101,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2010,,170,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,BG,Bulgaria,2014,,215,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CH,Switzerland,2010,,3479,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CH,Switzerland,2014,,4761,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2002,,1059,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2006,,1412,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2010,,1380,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2014,,1362,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CY,Cyprus,2022,,1420,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2002,,318,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2006,,538,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2010,,735,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,CZ,Czechia,2014,,749,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2002,,917,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2006,,1127,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2010,,1253,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DE,Germany,2014,,1180,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2002,,2445,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2006,,3205,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2010,,3653,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,DK,Denmark,2014,,3877,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2002,,1149,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2006,,1305,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2010,,1540,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA18,Euro area - 18 countries (2014),2014,,1569,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA19,Euro area - 19 countries  (2015-2022),2010,,1520,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EA19,Euro area - 19 countries  (2015-2022),2014,,1546,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2002,,206,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2006,,320,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2010,,458,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EE,Estonia,2014,,611,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EL,Greece,2002,,1081,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EL,Greece,2006,,1300,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EL,Greece,2010,,1513,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EL,Greece,2014,,1370,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,ES,Spain,2002,,1176,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,ES,Spain,2006,,1210,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,ES,Spain,2010,,1210,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,ES,Spain,2014,,1259,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EU28,European Union - 28 countries (2013-2020),2002,,1191,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EU28,European Union - 28 countries (2013-2020),2006,,1390,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EU28,European Union - 28 countries (2013-2020),2010,,1463,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,EU28,European Union - 28 countries (2013-2020),2014,,1521,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FI,Finland,2002,,1751,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FI,Finland,2006,,2032,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FI,Finland,2010,,2374,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FI,Finland,2014,,2666,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FR,France,2002,,1744,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FR,France,2006,,2073,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FR,France,2010,,2048,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,FR,France,2014,,2363,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,HR,Croatia,2010,,1184,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,HR,Croatia,2014,,1142,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,HU,Hungary,2002,,305,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,HU,Hungary,2006,,369,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,HU,Hungary,2010,,428,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,HU,Hungary,2014,,493,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IE,Ireland,2002,,1587,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IE,Ireland,2006,,1832,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IE,Ireland,2010,,2279,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IE,Ireland,2014,,1977,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IS,Iceland,2002,,1662,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IS,Iceland,2006,,2655,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IS,Iceland,2010,,1945,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IS,Iceland,2014,,2608,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IT,Italy,2002,,1600,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IT,Italy,2006,,2244,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IT,Italy,2010,,2026,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,IT,Italy,2014,,1879,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,LT,Lithuania,2002,,173,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,LT,Lithuania,2006,,266,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,LT,Lithuania,2010,,325,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,LT,Lithuania,2014,,402,,,,,
dataflow,ESTAT:EARN_SES_MONTHLY(1.0),Structure of earnings survey - monthly earnings,A,Annual,G-N,Services of the business economy,TOTAL,Total,TOTAL,Total,Y_GE60,60 years or over,T,Total,MED_E_EUR,Median earnings in euro,LU,Luxembourg,2002,,2747,,,,,
